ZonaOrigen,ZonaDestino,n_viajes,cumsum_viajes
496,497,2849.5185279914795,0.25046384179335135
550,556,2848.517002133432,0.2508642479328844
491,298,2843.0436446350946,0.2512638847015678
229,191,2836.028959137996,0.2516625354402792
584,556,2834.0,0.25206090097525297
155,153,2828.849105388733,0.2524585424668649
685,447,2823.0838326329995,0.2528553735541135
296,290,2820.4437407299997,0.2532518335328147
308,500,2819.670046304,0.2536481847559782
496,498,2819.4904273291927,0.2540445107307264
253,712,2811.61971657,0.25443973034700523
342,650,2809.0,0.25483458171882645
148,498,2808.2252526999996,0.2552293241871111
453,14,2804.0,0.25562347272630176
229,712,2793.76587035,0.2560161826894399
215,714,2793.76587035,0.256408892652578
665,225,2789.92317366,0.2568010624611915
386,19,2788.0,0.2571929619359646
425,150,2781.658,0.25758396993782906
486,448,2780.7721341399997,0.25797485341660703
487,524,2780.7721341399997,0.258365736895385
349,516,2762.0,0.2587539816404794
349,18,2762.0,0.2591422263855738
358,445,2762.0,0.2595304711306682
349,17,2762.0,0.2599187158757626
358,523,2762.0,0.260306960620857
34,511,2756.955363718091,0.2606944962589538
338,498,2751.7926876188,0.26108130619760594
33,22,2751.0312556999997,0.26146800910441836
279,430,2751.0,0.26185470761772567
761,763,2742.7973511638365,0.26224025311318117
196,497,2741.696354401402,0.26262564384534653
511,510,2740.41012959,0.2630108537773584
642,640,2733.8730566,0.26339514481572923
612,313,2733.28581067464,0.26377935330698027
779,382,2731.51750613,0.26416331323380443
235,262,2731.191,0.2645472272647962
36,52,2730.0444904408196,0.264930980134922
393,396,2727.960298902,0.2653144400374835
338,15,2727.71105076288,0.2656978649040999
388,405,2725.538615805284,0.2660809843990812
545,498,2721.0,0.2664634659166054
725,20,2719.8186217150546,0.2668457813718881
441,508,2715.979276947951,0.2672275571438143
1,306,2710.96373925,0.26760862789902984
210,20,2704.13217816,0.2679887383654351
221,224,2704.13217816,0.2683688488318403
650,556,2704.0,0.26874894071842076
680,20,2703.10276,0.26912890648309135
479,308,2697.2688985199998,0.26950805220211993
507,100,2683.54233924,0.26988526842639515
398,49,2679.0857829937595,0.2702618582080405
545,297,2676.892,0.27063813961723143
581,20,2673.9597727453606,0.27101400885342336
710,712,2671.689565805421,0.2713895589745123
552,548,2669.144727430044,0.27176475137651124
221,620,2664.7477253999996,0.27213932570720956
261,224,2655.0,0.27251252983401103
654,196,2648.51968717,0.2728848230457499
757,153,2643.50654134,0.2732564115769946
448,287,2642.8801866319823,0.2736279120637339
672,369,2642.591278662,0.2739993719396835
331,329,2637.78714164,0.274370156514781
501,497,2633.2116218799997,0.27474029792496074
113,297,2629.80391005,0.2751099603249266
101,578,2626.288135608,0.27547912852469253
301,500,2619.6589314,0.27584736488025213
208,287,2614.0,0.2762148057794834
166,584,2609.4957303808083,0.27658161352918165
701,712,2607.7217409,0.27694817191534127
216,220,2606.528274560707,0.2773145625400836
495,612,2594.8600947,0.27767931300931686
415,397,2585.5158560385385,0.2780427499913825
545,544,2580.1277186807283,0.27840542958169756
710,722,2579.57493821,0.2787680314695821
770,773,2577.2570187949896,0.27913030753558676
610,557,2574.253,0.279492161337105
610,17,2574.253,0.27985401513862335
610,160,2574.253,0.2802158689401416
609,19,2574.253,0.2805777227416599
220,500,2569.805186719638,0.28093895132951663
303,512,2562.0,0.28129908276939053
303,331,2562.0,0.2816592142092645
495,38,2557.0,0.28201864281650796
701,18,2551.978933824535,0.2823773656299218
50,498,2551.885876935785,0.282736075362652
64,604,2547.4206263799997,0.28309415743062344
53,672,2547.4206263799997,0.2834522394985949
545,167,2544.0,0.28380984074099896
287,288,2543.075604634425,0.2841673120443578
195,699,2538.84399783,0.2845241885254483
250,310,2530.0,0.28487982183648697
253,344,2530.0,0.28523545514752563
253,702,2530.0,0.2855910884585643
407,412,2528.867,0.28594656250772893
663,297,2524.24002365087,0.28630138615890177
53,11,2510.3186126309997,0.28665425292568913
593,594,2508.34674567393,0.2870068425139884
536,538,2508.163,0.2873594062737966
9,12,2505.85087404166,0.28771164502609087
799,793,2501.58326998,0.28806328389610747
385,400,2498.23378896,0.2884144519412128
259,417,2498.23378896,0.2887656199863181
278,52,2493.6582691999997,0.2891161448665057
848,390,2490.8121,0.28946626967057615
640,14,2489.08274944,0.28981615138584593
339,594,2479.8836699999997,0.29016474001847553
609,96,2472.64061918244,0.2905123105206133
332,683,2472.14932188,0.290859811962796
545,495,2466.547,0.2912065259060539
247,537,2465.2298119499997,0.2915530546967634
685,623,2462.0,0.29189912948402713
403,5,2461.8481524,0.29224518292660123
208,498,2455.276347871,0.2925903125934424
635,620,2452.6689196360003,0.2929350757431546
771,702,2451.257,0.2932796404242284
463,343,2451.0,0.293624168979705
463,437,2451.0,0.2939686975351816
620,626,2450.0,0.2943130855241321
552,555,2446.0660909849735,0.29465692053715836
372,48,2443.0,0.2950003245604262
263,248,2442.598012221705,0.2953436720776684
101,167,2436.423,0.295686151594894
324,122,2436.0,0.29602857165247903
467,153,2431.0,0.2963702888774336
117,116,2430.6504124,0.29671195696207364
448,666,2429.9481161242797,0.29705352632736587
209,712,2427.402470891842,0.29739473786015114
715,712,2426.2440382542077,0.2977357865560848
202,36,2420.2756915620002,0.29807599630225734
223,227,2420.2756915620002,0.29841620604842994
158,19,2407.0,0.298754549676758
279,164,2403.0,0.2990923310389817
643,179,2392.23576115671,0.2994285993095451
419,266,2384.8263472693498,0.2997638260645378
362,646,2383.519,0.30009886905026645
534,511,2382.0,0.300433698515442
534,13,2382.0,0.30076852798061754
32,31,2375.812574142,0.30110248770083475
10,18,2375.812574142,0.3014364474210519
418,537,2374.9156266584223,0.30177028106047726
391,500,2368.704373676545,0.3021032416056481
215,622,2364.82276723735,0.30243565652688614
214,300,2364.0,0.30276795579459187
417,287,2361.0,0.3030998333627193
109,662,2350.25338725,0.30343020031682505
582,588,2349.7307795108,0.3037604938097764
664,179,2342.0451047005736,0.3040897069541189
848,426,2341.0,0.3044187731917243
113,650,2333.0,0.3047467148971208
113,41,2333.0,0.30507465660251737
500,516,2331.873662352,0.3054024399825435
534,390,2328.93955784,0.3057298109256912
507,537,2326.9031387,0.30605689561647464
701,20,2320.030899006993,0.3063830143003979
191,13,2319.2381226800003,0.3067090215465069
679,18,2317.92014559167,0.30703484352915517
386,14,2303.172035093319,0.3073585924211441
528,167,2302.91015355,0.3076823045013542
503,511,2302.0,0.30800588864444156
263,591,2296.14683445,0.30832865002838084
162,290,2295.0,0.3086512502057855
753,755,2291.3675681997083,0.3089733397848707
337,46,2286.0,0.3092946748635404
618,554,2285.83203542406,0.3096159863320132
762,12,2285.0,0.30993718084415683
308,330,2280.95791749,0.3102578071748038
17,18,2279.2903641482517,0.3105781991032704
35,218,2277.4394938194,0.3108983308613247
385,516,2275.17720066,0.3112181446166885
145,153,2274.102017564,0.31153780723729957
545,550,2270.3541169187497,0.3118569430285367
587,539,2270.0,0.3121760290427888
799,20,2267.468,0.3124947591425968
221,206,2265.0,0.31281314232421836
5,50,2264.8822812,0.3131315089585172
3,684,2264.8822812,0.313449875592816
543,448,2264.0,0.31376811820791145
543,550,2261.0,0.31408593912342864
637,182,2259.1628815,0.3144035018015803
623,646,2259.1628815,0.31472106447973186
330,315,2256.674407936,0.3150382773617993
617,545,2256.0,0.31535539544468594
304,307,2246.93602856424,0.3156712394365952
247,767,2239.3729248134396,0.3159860203092837
612,404,2237.0,0.3163004676281744
297,306,2235.14140276,0.3166146536905077
487,498,2233.03029118,0.3169285430012199
64,25,2227.0,0.31724158465484964
229,500,2220.6231045,0.31755372993043157
773,760,2219.3478822281195,0.31786569595244873
17,20,2214.304365461633,0.31817695302483473
199,498,2213.284761812,0.3184880667750777
150,652,2213.140574657427,0.3187991602574332
144,550,2210.0,0.31910981228011914
170,19,2208.417,0.31942024178599426
230,719,2203.0,0.31972990984299754
763,252,2200.82500456,0.32003927216844746
375,297,2198.5372446799997,0.3203483129114385
33,48,2193.995435943311,0.32065671522815326
600,163,2193.0,0.32096497761989545
235,545,2187.0,0.3212723966124811
415,14,2184.0,0.3215793939054884
389,54,2184.0,0.32188639119849566
400,129,2184.0,0.322193388491503
250,566,2184.0,0.3225003857845103
706,253,2172.340952319558,0.3228057442056875
195,179,2163.300808401245,0.3231098318852386
407,498,2162.5257511735,0.3234138106176877
148,18,2162.0,0.32371771544712075
727,712,2160.11144562042,0.3240213548090253
685,706,2159.39322916993,0.3243248932137384
613,618,2140.2840148555597,0.3246257455025788
727,145,2140.158051816,0.3249265800852323
14,18,2138.33605545,0.3252271585561861
14,498,2138.33605545,0.3255277370271399
52,447,2138.33605545,0.3258283154980937
14,153,2138.33605545,0.3261288939690475
509,425,2135.72908493448,0.32642910598721225
532,524,2135.71173431,0.32672931556646
407,20,2133.492361844,0.32702921317623007
229,146,2132.721920980326,0.3273290024878044
407,287,2130.107735218295,0.32762842433236755
13,22,2127.0200841401956,0.32792741215654486
229,374,2124.80941725,0.32822608923495705
497,516,2123.2001290930266,0.3285245401013235
314,509,2122.37279912,0.3288228746727897
764,13,2119.45283035368,0.3291207987943901
656,619,2113.6637759200003,0.32941790916871927
579,580,2113.5761380248478,0.329715007224094
706,307,2113.5372187499997,0.3300120998087215
195,473,2111.172,0.3303088599227658
221,216,2111.0,0.33060559585936766
372,287,2110.7909297799997,0.3309023024076949
772,776,2108.17072942,0.3311986406435599
779,778,2108.17072942,0.331494978879425
385,4,2108.0,0.3317912931164485
386,400,2107.38912114,0.3320875214843528
229,18,2104.0,0.3323832734552719
229,410,2104.0,0.33267902542619104
544,405,2097.607,0.33297387875530876
441,22,2087.3688564599997,0.3332672929441553
81,508,2086.0,0.3335605147176046
154,516,2081.8614908,0.3338531547551924
7,508,2081.0,0.33414567369601117
15,52,2081.0,0.33443819263682995
52,498,2081.0,0.3347307115776487
7,329,2081.0,0.3350232305184675
52,677,2081.0,0.33531574945928627
623,13,2079.2080231,0.3356080165081374
496,31,2065.4733479111896,0.33589835292141
545,13,2065.1213334653053,0.3361886398532349
321,515,2064.0,0.3364787691631099
303,306,2064.0,0.3367688984729849
724,20,2063.9226370522497,0.33705901690821916
113,116,2051.344002212214,0.3373473672084508
225,690,2050.306,0.3376355716003174
148,590,2048.6889725399997,0.33792354869225133
148,299,2048.6889725399997,0.3382115257841853
415,383,2046.4012126599998,0.33849918129366036
376,20,2044.0,0.33878649927301335
523,65,2043.0,0.3390736766858402
534,542,2043.0,0.3393608540986671
671,18,2039.5379330199999,0.3396475448607655
89,437,2026.95525368,0.3399324669193399
386,411,2023.565640382,0.3402169125117483
154,156,2018.62552542,0.3405006636893579
580,584,2017.80421416,0.34078429941809685
228,51,2015.5164542799998,0.34106761356437687
229,315,2012.0,0.34135043341489457
407,398,2011.7145581,0.341633213141836
491,126,2007.5070894580049,0.3419154014395267
652,13,2005.6347992820001,0.3421973265558916
478,498,2005.0,0.34247916244072657
372,500,2005.0,0.34276099832556156
364,473,2005.0,0.34304283421039655
5,611,2004.0,0.34332452952870546
362,365,2002.93377494,0.3436060749714617
535,524,2001.2204387812467,0.34388737957650595
440,425,2000.8402839,0.3441686307444992
584,666,1993.205002261,0.3444488086474766
429,18,1993.164041634748,0.3447289807927611
535,350,1991.0,0.34500884874623067
764,104,1986.4172924863399,0.3452880725244249
308,7,1985.7755758399999,0.3455672060987394
637,498,1979.3980618679998,0.3458454432080697
387,687,1978.4664809658839,0.34612354936830875
637,473,1975.0,0.3464011682573607
637,41,1975.0,0.34667878714641265
264,48,1974.1189595,0.3469562821906621
479,490,1972.4905542168399,0.34723354833563785
209,226,1970.0,0.3475104643920593
229,629,1970.0,0.3477873804484807
204,544,1970.0,0.3480642965049021
208,144,1970.0,0.34834121256132355
708,710,1966.4237581790617,0.34861762591785567
667,287,1964.8807156966504,0.3488938223742664
722,712,1960.04461034,0.3491693390361474
532,537,1953.7469375199998,0.3494439704560374
649,144,1953.4129533799999,0.3497185549289372
398,4,1950.4148439938174,0.3499927179680156
403,288,1947.0,0.3502664009943367
677,306,1942.083298274231,0.35053939289697633
369,779,1942.0,0.3508123730906669
229,20,1941.48765444612,0.35108528126572275
638,628,1934.0,0.3513571369272045
629,43,1934.0,0.35162899258868624
247,18,1931.8359950726522,0.35190054406351284
195,155,1930.9276030499998,0.35217196784882854
660,298,1929.0,0.3524431206776798
710,681,1927.5942869066,0.3527140759103248
244,434,1925.2915037999999,0.3529847074487481
239,14,1925.2915037999999,0.35325533898717143
301,34,1917.0,0.35352480501770944
456,18,1916.360360802,0.35379418113638744
399,383,1911.9140439,0.35406293225174457
701,34,1911.0,0.35433155488312595
289,288,1905.1408855043542,0.35459935391913666
154,20,1902.413861599495,0.3548667696268704
857,341,1902.0,0.3551341271595169
857,460,1902.0,0.35540148469216337
386,391,1900.080824316185,0.35566857245295097
20,666,1900.057217748,0.35593565689544526
41,498,1897.0,0.35620231159546123
5,674,1897.0,0.3564689662954772
16,668,1897.0,0.35673562099549316
14,560,1897.0,0.3570022756955091
5,299,1897.0,0.35726893039552504
209,291,1896.2325474754978,0.3575354772174057
772,781,1895.6927061132658,0.3578019481556614
266,288,1894.944354500336,0.3580683139007305
258,166,1892.0,0.358334265768116
216,225,1885.0,0.3585992336698187
201,430,1885.0,0.35886420157152144
216,497,1885.0,0.35912916947322415
229,327,1885.0,0.35939413737492687
215,291,1885.0,0.35965910527662964
685,508,1874.5788855220253,0.3599226083184721
426,287,1874.090413236062,0.3601860426974622
229,225,1867.9559420199998,0.360448614775144
677,126,1867.9559420199998,0.36071118685282577
217,640,1867.9559420199998,0.36097375893050754
229,4,1867.9559420199998,0.3612363310081893
163,312,1867.9559420199998,0.36149890308587107
677,666,1867.9559420199998,0.36176147516355284
229,513,1867.9559420199998,0.3620240472412346
388,20,1866.714310861472,0.3622864447871378
113,778,1865.0258839377639,0.36254860499673364
352,496,1864.4081052617998,0.36281067836732717
534,126,1864.0772939923775,0.36307270523692975
418,66,1862.8428442696259,0.36333455858422314
697,689,1859.1334312249896,0.36359589051221103
543,151,1856.0626606920002,0.36385679079265254
487,426,1855.37326268,0.3641175941668105
491,299,1855.37326268,0.3643783975409684
487,278,1855.37326268,0.36463920091512636
770,291,1844.0,0.3648984055892589
779,766,1843.0,0.3651574696968653
671,436,1840.7500199489998,0.3654162175325922
217,412,1840.7500199489998,0.365674965368319
415,497,1838.0,0.365933326643295
478,287,1837.785927768995,0.366191657826881
532,20,1835.8756,0.3664497204823289
39,18,1833.63954382,0.3667074688231274
769,768,1828.819462528828,0.3669645396218432
