ZonaOrigen,ZonaDestino,n_viajes,cumsum_viajes
525,533,3700.791879342313,0.09816310989929958
349,350,3681.70244976166,0.09856889095517678
543,151,3680.3975506920006,0.09897452819081606
386,404,3677.9551035401228,0.09937989623066949
642,640,3672.7958834066335,0.09978469564396447
580,597,3666.7500249029363,0.1001888287093183
297,511,3666.56488393078,0.10059294136924823
81,19,3666.479832099404,0.10099704465513927
708,717,3664.41861747,0.10140092076301684
612,594,3662.882850109379,0.10180462760536857
558,563,3657.4323395132,0.10220773371640782
770,758,3653.1597815843697,0.10261036892489823
701,712,3650.3559389597967,0.10301269510618283
289,666,3641.9838719034888,0.10341409855504775
199,225,3633.570054366377,0.10381457466993857
65,61,3631.1545893,0.10421478456289039
136,307,3614.0,0.10461310375243683
136,508,3614.0,0.10501142294198328
324,315,3610.405134504,0.10540934592126107
148,167,3600.7333399999998,0.10580620291787471
351,20,3599.323280328554,0.10620290450391126
418,53,3595.451830756,0.10659917939579837
685,705,3581.1703837044242,0.10699388024938579
534,535,3574.445784469579,0.10738783994721303
383,404,3568.5142697969013,0.10778114589957341
158,583,3567.424120998,0.10817433170052647
460,646,3554.9273768675093,0.1085661401652886
78,81,3553.390836329123,0.10895777927930862
312,321,3553.3530538629066,0.10934941422911135
478,511,3543.9817157085217,0.10974001631122769
327,334,3543.5040449783155,0.11013056574657641
65,54,3542.8093296327197,0.11052103861345436
99,87,3539.264146632,0.11091112074584984
236,623,3531.386280799131,0.11130033461451153
331,329,3527.509877381164,0.11168912124303271
283,274,3525.8930866663195,0.1120777296759902
425,504,3522.0142441221133,0.1124659105999774
772,761,3519.566053192735,0.11285382169512485
163,7,3517.0,0.11324144997117212
163,592,3517.0,0.1136290782472194
552,513,3491.8368213840004,0.11401393314836
702,700,3487.1886449694584,0.11439827574793382
217,225,3483.56160088,0.11478221859065592
579,555,3478.5388975399997,0.11516560785310027
710,712,3469.328854769319,0.11554798202512623
725,20,3432.2215688110546,0.11592626639525147
545,510,3421.112253855,0.11630332634552899
525,20,3409.602996302,0.11667911779604426
161,157,3401.42848263,0.11705400828760525
440,426,3377.346099001222,0.11742624452473086
304,511,3367.3400926080003,0.11779737794382739
53,18,3358.7706170259394,0.11816756687300453
480,481,3355.36617051111,0.11853738057905587
436,498,3349.921738985685,0.11890659422380319
610,605,3343.626429984,0.11927511402727228
52,427,3342.6078978349697,0.11964352157260633
764,760,3338.3340286608636,0.12001145807087182
20,21,3302.127520392,0.12037540404699289
33,34,3293.7509571724077,0.12073842679514693
701,688,3285.27322316,0.12110051516473402
271,285,3280.7411948002286,0.12146210403408225
308,500,3273.5571801588953,0.1218229011129242
407,381,3260.529048376289,0.12218226228836467
701,34,3259.2883932641753,0.12254148672425375
523,525,3244.425,0.12289907298229033
116,760,3242.288759195551,0.12325642379325832
582,476,3241.75574996,0.12361371585829196
770,773,3241.6243703319687,0.12397099344324065
379,36,3232.4686364340005,0.12432726192345614
126,600,3230.0594631855056,0.12468326487518908
247,18,3228.1388260226518,0.1250390561427388
547,20,3224.6148,0.12539445900763518
501,502,3223.7291561403163,0.12574976426075943
213,196,3217.251371734459,0.12610435556096877
337,453,3203.88666845702,0.1264574738623463
626,423,3197.1500915347,0.12680984968783565
765,773,3195.6254261379,0.12716205747140874
544,126,3195.13739246,0.12751421146605574
10,18,3194.313202852569,0.12786627462214809
544,20,3192.3357057482453,0.1282181198272045
527,9,3188.6291905478156,0.12856955651645272
79,518,3186.575339794,0.12892076683930148
386,412,3183.2677268478747,0.12927161261159462
533,530,3179.3945277800003,0.12962203149691662
612,611,3178.5391,0.12997235610074995
491,478,3170.220272046,0.1303217638399434
331,336,3168.974555153645,0.13067103428169827
418,410,3160.8692058882616,0.13101941138749565
15,16,3159.686234228276,0.1313676581113581
220,219,3159.370989859743,0.13171587009037236
711,708,3140.0,0.13206194708405686
441,438,3139.096089852,0.1324079244527393
478,498,3125.0,0.13275234821237755
248,20,3095.510753050932,0.1330935217968788
158,19,3088.635002089664,0.1334339375663412
4,578,3084.258245034,0.13377387094888515
24,47,3084.258245034,0.1341138043314291
15,28,3084.258245034,0.13445373771397306
708,712,3081.2378938647544,0.1347933382066914
582,588,3081.2322495882686,0.13513293807732238
497,328,3080.588,0.13547246694159645
703,700,3080.510135582804,0.13581198722399682
48,20,3080.316613403815,0.13615148617723352
201,498,3079.665305767252,0.13649091334620628
580,20,3077.7093074271197,0.13683012493364233
248,247,3071.495191496752,0.1371686516285435
491,20,3063.9249650473134,0.13750634396637104
273,511,3062.0,0.137843824143015
229,208,3058.863432864343,0.13818095862102048
386,385,3045.473758961063,0.1385166173480416
447,294,3043.4936030999997,0.1388520578309903
723,714,3040.87260895257,0.13918720943948834
389,385,3037.389514015394,0.13952197715657727
555,126,3035.0,0.13985648151193794
555,428,3035.0,0.1401909858672986
544,83,3035.0,0.14052549022265928
207,229,3031.8714492306144,0.14085964976291016
655,20,3023.13023589536,0.14119284588506154
534,527,3018.391553368665,0.14152551973046046
645,641,3015.676520874,0.14185789433691556
407,398,3013.0,0.1421899739490084
312,45,3011.6351532480003,0.1425219031336933
543,548,3007.917993967598,0.14285342262942638
398,360,2996.8141141080005,0.14318371830434418
545,544,2996.058104538828,0.14351393065521134
393,409,2989.6821503736273,0.14384344027644497
647,646,2983.424337026795,0.14417226018900658
754,167,2975.7158585960005,0.14450023050696909
25,27,2970.1362436560003,0.144827585864306
689,697,2961.434849699093,0.14515398219226025
113,109,2957.927325976023,0.14547999193637207
451,639,2949.325265228773,0.14580505359917084
722,712,2948.415277595615,0.14613001496713382
383,410,2947.904684946,0.14645492005982
85,19,2946.92641970565,0.14677971733241274
207,19,2946.5526957419997,0.14710447341479344
287,288,2943.6037587989904,0.1474289044783105
685,174,2943.458373204,0.14775331951806656
5,3,2934.56574972,0.1480767544519623
15,593,2934.56574972,0.14840018938585806
429,494,2933.6966224489556,0.14872352852836745
