zona_o,zona_d,n_viajes,cumsum_viajes
36.0,76.0,596.8253590923453,0.32081243504031026
78.0,77.0,596.260839913589,0.3216754651021431
123.0,39.0,594.4202189278949,0.32253583104261047
123.0,77.0,594.4202189278949,0.32339619698307775
20.0,57.0,590.2024525859205,0.32425045811353026
6.0,2.0,588.7090531404872,0.32510255769231033
59.0,93.0,587.9457154955303,0.3259535524134663
4.0,74.0,584.7844273301848,0.3267999714748805
55.0,57.0,583.7841463749601,0.32764494272608
35.0,7.0,582.2315770566432,0.3284876667829224
84.0,5.0,580.924600482637,0.32932849911722
6.0,10.0,580.6344421348572,0.3301689114752923
36.0,80.0,578.5661727154147,0.33100633021284576
105.0,82.0,578.0957427199147,0.33184306804834945
35.0,27.0,573.6047314999242,0.33267330557822944
65.0,64.0,573.4555706643989,0.33350332721218523
59.0,64.0,570.0237512880117,0.3343283816185615
115.0,37.0,568.9192986375054,0.33515183743624055
90.0,88.0,567.5411861702662,0.33597329856902974
48.0,73.0,566.8282276442349,0.3367937277631109
7.0,12.0,566.2724556962867,0.33761335253089647
5.0,61.0,565.4544062325813,0.33843179325097683
43.0,35.0,559.9772693638846,0.3392423063436598
69.0,4.0,559.6428295590447,0.340052335366979
69.0,101.0,559.6428295590447,0.3408623643902982
71.0,81.0,558.7625684080235,0.34167111932049443
122.0,66.0,554.5615235544923,0.34247379364341785
77.0,1.0,552.019697208055,0.34327278891784085
124.0,133.0,551.5699893350875,0.344071133283488
124.0,30.0,551.5699893350875,0.34486947764913506
124.0,32.0,551.5699893350875,0.3456678220147822
124.0,91.0,551.5699893350875,0.3464661663804293
124.0,102.0,551.5699893350875,0.34726451074607645
88.0,84.0,551.3926246254827,0.3480625983934116
21.0,59.0,551.0108635386694,0.34886013347839095
88.0,100.0,550.1546552859426,0.3496564292844981
68.0,28.0,549.1183126921352,0.35045122508464643
19.0,1.0,547.4204568354309,0.351243563402185
29.0,68.0,546.5448608352406,0.3520346343789566
31.0,56.0,546.1477778316812,0.3528251306163756
74.0,29.0,546.092002659245,0.3536155461246115
81.0,68.0,540.0755223354423,0.3543972533578136
127.0,79.0,539.5286984213188,0.35517816911613614
41.0,1.0,535.7574096239423,0.35595362629763105
59.0,58.0,534.5470670052728,0.356727331624912
72.0,71.0,532.9039110242367,0.3574986586423779
56.0,27.0,528.7328375992894,0.3582639484333233
127.0,28.0,528.7327663091124,0.35902923812108306
88.0,57.0,528.5367227346849,0.3597942440546754
35.0,80.0,527.2352213652727,0.36055736619055356
35.0,31.0,527.2352213652727,0.3613204883264317
35.0,129.0,527.2352213652727,0.3620836104623098
35.0,109.0,527.2352213652727,0.36284673259818795
35.0,30.0,527.2352213652727,0.3636098547340661
35.0,127.0,527.2352213652727,0.3643729768699442
88.0,30.0,527.1943580727303,0.3651360398601473
88.0,82.0,527.0432550241553,0.3658988841432601
115.0,94.0,525.8017064241919,0.36665993140451053
18.0,43.0,525.2990317100603,0.36742025109259063
64.0,73.0,524.6914410524131,0.3681796913517904
57.0,28.0,520.4209375046999,0.3689329504689562
25.0,28.0,519.6057171584646,0.36968502963329136
122.0,132.0,518.8288561449036,0.3704359843662306
122.0,119.0,518.8288561449036,0.37118693909916983
77.0,63.0,517.857387123539,0.37193648772439003
43.0,23.0,517.6957868747968,0.372685802448835
133.0,7.0,517.4847192074242,0.37343481167318704
133.0,28.0,517.4847192074242,0.37418382089753904
97.0,92.0,517.1047213776432,0.3749322801116798
48.0,2.0,516.381008955908,0.3756796918218856
61.0,73.0,513.606931764623,0.37642308832289156
71.0,36.0,513.5928807192406,0.37716646448636443
119.0,115.0,513.4510079591738,0.3779096353026994
119.0,112.0,513.4510079591738,0.3786528061190344
29.0,32.0,511.23927398726045,0.37939277566374674
117.0,80.0,509.75151530666335,0.38013059182124964
20.0,32.0,508.9488691786107,0.38086724622589013
78.0,1.0,508.6674631562187,0.3816034933224523
31.0,73.0,507.68426090442506,0.3823383173285759
20.0,5.0,507.5963237899958,0.38307301405420713
79.0,77.0,507.40426061335495,0.3838074327869129
124.0,4.0,506.9817410067238,0.3845412399632363
124.0,111.0,506.9817410067238,0.3852750471395596
124.0,100.0,506.9817410067238,0.386008854315883
126.0,106.0,506.9334735738417,0.38674259162975216
93.0,80.0,506.7732947371675,0.3874760971002031
88.0,93.0,505.6808208438872,0.38820802132005267
53.0,54.0,505.44679216819975,0.3889396068059642
39.0,41.0,505.39682664767287,0.3896711199716034
89.0,96.0,504.7577260151619,0.3904017081007125
119.0,88.0,504.33438506577147,0.3911316834846248
75.0,5.0,503.05619078593924,0.39185980880558724
112.0,111.0,502.9866559194247,0.39258783348153636
115.0,104.0,502.6923440562199,0.39331543216944725
61.0,79.0,502.5485923347971,0.3940428227906049
61.0,58.0,502.0581552323074,0.3947695035513549
27.0,77.0,500.29416580849,0.39549363110753466
51.0,55.0,499.5971716969599,0.39621674983195676
78.0,32.0,499.04511789571853,0.3969390695117421
4.0,76.0,495.2587075080954,0.3976559087276563
4.0,67.0,495.2587075080954,0.39837274794357047
22.0,18.0,494.53570366183123,0.3990885406811444
6.0,22.0,494.53570366183123,0.3998043334187183
26.0,27.0,494.4225918422402,0.40051996243784194
41.0,82.0,493.9325838272785,0.40123488221762077
7.0,35.0,493.32103638939293,0.4019489168414614
95.0,100.0,491.64388266616896,0.40266052394703394
64.0,54.0,490.9651749385657,0.40337114868862595
87.0,83.0,487.7381566635227,0.4040771026324815
36.0,90.0,486.9082415792523,0.40478185535429023
44.0,46.0,486.3601121930064,0.4054858147116745
83.0,95.0,480.76433367544087,0.4061816747193166
57.0,79.0,480.66210623119605,0.4068773867625921
66.0,64.0,478.05042807400764,0.40756931865360774
77.0,30.0,475.99442463064275,0.408258274677922
71.0,82.0,474.08330825326516,0.4089444645455897
35.0,71.0,472.6529973709032,0.40962858417619574
35.0,32.0,472.6529973709032,0.4103127038068018
65.0,54.0,470.7515362366993,0.41099407125579474
6.0,5.0,469.2605606401298,0.4116732806614027
30.0,82.0,468.7664807360255,0.41235177493399894
20.0,50.0,467.80606046138496,0.41302887909087144
20.0,81.0,467.80606046138496,0.413705983247744
65.0,28.0,466.9756163419426,0.41438188541684234
21.0,5.0,466.5253170461647,0.4150571358211374
57.0,27.0,466.26515867738874,0.41573200967128365
57.0,62.0,466.26515867738874,0.41640688352142985
7.0,13.0,466.12804501130597,0.4170815589127677
36.0,4.0,465.8063568166267,0.4177557686914677
61.0,93.0,465.8063568166267,0.41842997847016766
36.0,26.0,465.8063568166267,0.41910418824886764
36.0,21.0,465.8063568166267,0.4197783980275676
133.0,2.0,465.0021918170363,0.4204514438549851
95.0,66.0,464.6257295610016,0.42112394478959336
4.0,5.0,464.3339436455318,0.4217960233922291
119.0,69.0,463.5646056422145,0.4224669884523007
119.0,81.0,463.5646056422145,0.42313795351237227
126.0,36.0,463.23353770347353,0.42380843938353097
111.0,102.0,462.72422258825765,0.42447818807017923
111.0,127.0,462.72422258825765,0.4251479367568275
111.0,32.0,462.72422258825765,0.4258176854434757
126.0,29.0,462.2670886353308,0.4264867724728136
115.0,32.0,462.0553052344268,0.42715555296610325
6.0,35.0,462.0493617021202,0.427824324856703
87.0,77.0,461.3806169739078,0.4284921288038031
101.0,82.0,460.6175604536356,0.42915882830017993
101.0,81.0,459.3350993463838,0.42982367155778584
101.0,90.0,458.676914743028,0.4304875621566542
105.0,94.0,458.02007669224133,0.4311505020457901
87.0,79.0,457.4008222974629,0.431812545623911
127.0,126.0,457.0120967062991,0.43247402655922784
100.0,81.0,455.66208101052314,0.43313355347702176
65.0,81.0,455.4642728073736,0.4337927940865184
4.0,58.0,455.2225948403705,0.4344516848904655
4.0,79.0,455.2225948403705,0.4351105756944126
101.0,26.0,455.1559285952302,0.43576937000539917
88.0,97.0,455.13571655038004,0.4364281350614001
7.0,2.0,453.9898157520688,0.43708524153650724
68.0,29.0,453.93137606800997,0.4377422634258077
119.0,84.0,453.6810253530928,0.4383989229565923
107.0,82.0,452.52420053533143,0.43905390809501843
45.0,80.0,452.17735234326557,0.4397083912041369
6.0,1.0,448.4534740482958,0.44035748435855765
89.0,88.0,447.2467005756322,0.44100483082475905
58.0,61.0,446.8046283830129,0.4416515374340955
31.0,8.0,445.9115730346528,0.4422969514319423
64.0,60.0,445.58810927588803,0.4429418972471934
48.0,1.0,444.94860620630334,0.4435859174434255
105.0,100.0,441.916499003722,0.44422554895690114
59.0,105.0,440.4022593033788,0.44486298875444513
46.0,44.0,439.8212769575823,0.44549958763607406
30.0,73.0,439.33169884749844,0.4461354779006041
124.0,28.0,439.0977923112229,0.44677102960798093
28.0,1.0,436.95471955978394,0.44740347942423
64.0,81.0,435.5312556628527,0.44803386891376834
35.0,1.0,434.4443028671927,0.44866268514396174
112.0,90.0,434.0412160390259,0.4492909179448455
112.0,57.0,434.0412160390259,0.4499191507457292
112.0,74.0,434.0412160390259,0.45054738354661295
58.0,72.0,432.9586078459795,0.451174049376545
61.0,59.0,432.3223112918569,0.4517997942285799
62.0,57.0,431.8780411791478,0.45242489604247255
53.0,28.0,428.857172236918,0.4530456254399066
4.0,31.0,428.857172236918,0.4536663548373407
75.0,79.0,427.0732161835152,0.4542845021304338
115.0,5.0,427.03678454298836,0.45490259669224087
115.0,61.0,427.03678454298836,0.45552069125404787
115.0,74.0,427.03678454298836,0.45613878581585493
127.0,5.0,426.98576358750455,0.45675680652974937
6.0,7.0,425.85585467189264,0.45737319180945796
111.0,82.0,425.31815818438025,0.4579887988253567
6.0,57.0,423.96068967547967,0.4586024410365044
122.0,77.0,423.0408402474583,0.45921475185431615
22.0,27.0,422.15795059496713,0.4598257847745026
88.0,90.0,421.66047223653527,0.46043609764274246
41.0,31.0,421.577417241708,0.4610462902968872
64.0,82.0,419.7081775278829,0.4616537774068174
47.0,45.0,417.86643519934876,0.4622585987723464
119.0,118.0,417.006002035207,0.4628621747438512
119.0,37.0,417.006002035207,0.4634657507153561
119.0,82.0,417.006002035207,0.46406932668686096
119.0,75.0,417.006002035207,0.4646729026583658
12.0,10.0,416.98878801008476,0.46527645371422943
81.0,82.0,416.9478067289764,0.465879945453641
78.0,27.0,415.88127151405234,0.46648189348618646
61.0,24.0,414.7375287195617,0.4670821860613406
61.0,74.0,414.7375287195617,0.4676824786364947
61.0,132.0,414.7375287195617,0.46828277121164885
83.0,82.0,414.16317209109286,0.46888223246097466
68.0,78.0,413.893829334819,0.4694813038626365
57.0,49.0,413.74442901218464,0.4700801590217396
66.0,68.0,413.66833497587874,0.47067890404206375
24.0,68.0,412.27977807178274,0.4712756392601829
61.0,29.0,411.9516741719576,0.4718718995795497
36.0,92.0,411.6301984476647,0.47246769459380905
133.0,97.0,411.57859398909363,0.4730634149155913
88.0,77.0,410.23442260597744,0.4736571896789296
107.0,93.0,410.13605389420223,0.4742508220630444
80.0,77.0,409.7432311991875,0.47484388587419246
50.0,73.0,409.18147306906826,0.4754361365946235
48.0,44.0,409.16446415790506,0.47602836269629606
44.0,15.0,407.0449048790814,0.4766175209403247
58.0,79.0,406.04086563394674,0.47720522593437653
96.0,82.0,405.9203724975637,0.47779275652623393
3.0,133.0,404.97271783029976,0.4783789154793531
3.0,32.0,404.97271783029976,0.4789650744324722
3.0,30.0,404.97271783029976,0.47955123338559136
80.0,1.0,404.91712474973644,0.4801373118730879
80.0,29.0,404.91712474973644,0.4807233903605844
35.0,49.0,404.64164744067386,0.4813090701212434
46.0,31.0,404.26665887416664,0.48189420712211656
84.0,73.0,403.59237929020003,0.48247836816832007
21.0,73.0,403.5544673535428,0.4830624743406516
21.0,61.0,403.5544673535428,0.4836465805129831
56.0,5.0,403.38103340193595,0.48423043565639573
3.0,1.0,402.5605452821738,0.4848131032223836
67.0,64.0,402.23948170298274,0.4853953060798043
126.0,5.0,401.90784160596644,0.4859770289201682
27.0,3.0,401.8476532186498,0.48655866464364617
58.0,1.0,399.91229122924557,0.4871374991172925
41.0,29.0,399.0902002442966,0.4877151436935213
127.0,32.0,398.74865793493166,0.488292293920196
26.0,24.0,398.4006133633095,0.488868940385919
88.0,72.0,398.1108936479083,0.48944516751029477
90.0,100.0,397.5473924440652,0.4900205790210226
68.0,1.0,396.3708107470238,0.49059428754321455
97.0,82.0,395.84904423464025,0.4911672408586995
90.0,83.0,395.13051192731336,0.4917391541679655
118.0,91.0,395.0133057547714,0.4923108978326001
126.0,19.0,394.28303096915755,0.492881584494911
36.0,57.0,394.06526352913414,0.49345195595985414
26.0,49.0,393.1454994795762,0.4940209961550384
68.0,74.0,393.1026590057295,0.4945899743427684
118.0,117.0,393.0931799756801,0.4951589388105166
59.0,28.0,392.98721717097465,0.4957277499073241
23.0,75.0,392.98721717097465,0.49629656100413166
59.0,49.0,392.98721717097465,0.4968653721009392
88.0,54.0,390.6885665783143,0.4974308561226978
101.0,95.0,388.8243144486149,0.49799364181928885
87.0,80.0,388.3118564521324,0.4985556857823519
118.0,109.0,388.02126651975215,0.4991173091445125
45.0,27.0,387.57996725380764,0.49967829376854506
96.0,81.0,387.3827894621824,0.5002389929967401
58.0,73.0,386.72524147900015,0.5007987404876442
88.0,74.0,385.9873646898392,0.5013574199730574
88.0,73.0,385.9873646898392,0.5019160994584706
71.0,64.0,385.40639492133505,0.5024739380461732
107.0,57.0,385.0770027443755,0.5030312998704666
19.0,49.0,384.7412846124588,0.5035881757751409
3.0,26.0,384.61555994594073,0.5041448697054854
5.0,1.0,384.4323288574887,0.5047012984265005
122.0,1.0,383.594247288851,0.5052565141052702
47.0,1.0,383.1329541578481,0.5058110621067202
31.0,83.0,382.9886157276559,0.5063654011922128
4.0,2.0,382.80472514652547,0.5069194741138238
127.0,94.0,381.00862981840305,0.5074709473606643
56.0,62.0,380.7342390966709,0.5080220234533978
56.0,74.0,380.7342390966709,0.5085730995461312
56.0,2.0,380.7342390966709,0.5091241756388646
29.0,31.0,379.7423405298154,0.509673816054082
25.0,96.0,379.4416983779827,0.510223021318779
25.0,58.0,379.4416983779827,0.5107722265834759
55.0,87.0,378.5948564106306,0.5113202061260952
55.0,82.0,378.5948564106306,0.5118681856687146
55.0,78.0,378.5948564106306,0.5124161652113339
41.0,15.0,378.28259634477354,0.5129636927876227
31.0,25.0,377.9229924038773,0.5135106998718874
76.0,68.0,377.83185261124555,0.514057575040092
88.0,23.0,377.0715699097156,0.5146033497724083
28.0,73.0,375.13158541017935,0.5151463165642556
68.0,32.0,375.0093873176257,0.5156891064861487
50.0,19.0,373.8645749172456,0.5162302394024991
83.0,105.0,372.6783851587955,0.5167696554235713
36.0,30.0,372.0276890435681,0.5173081296247705
47.0,20.0,371.97922752434835,0.5178465336825943
18.0,79.0,371.7677900967334,0.5183846317051328
43.0,15.0,370.8867119701851,0.5189214544520552
68.0,79.0,369.19149146414924,0.5194558235307837
75.0,57.0,369.0892485951929,0.5199900446228196
83.0,77.0,368.7065824578188,0.5205237118425265
26.0,79.0,367.94327116974654,0.5210562742427584
48.0,18.0,367.8460549774971,0.5215886959319275
123.0,90.0,366.94140261735777,0.5221198082240509
109.0,133.0,366.94140261735777,0.5226509205161743
102.0,100.0,366.2538967693181,0.5231810377098863
18.0,82.0,365.92918493218497,0.5237106849145297
26.0,78.0,365.7675616761421,0.5242400981850969
84.0,2.0,365.45754738148213,0.5247690627398707
55.0,80.0,364.48012568807803,0.5252966125710067
68.0,80.0,364.32867560292664,0.5258239431927504
122.0,35.0,363.7880044839379,0.5263504912451923
122.0,79.0,363.7880044839379,0.5268770392976341
122.0,102.0,363.7880044839379,0.5274035873500759
17.0,2.0,363.7601848368331,0.5279300951362614
43.0,48.0,363.218143031169,0.5284558183692084
29.0,77.0,362.5801689443216,0.5289806181961914
126.0,74.0,362.40966940772506,0.5295051712415383
5.0,4.0,359.83462214800636,0.5300259971543168
56.0,55.0,359.83462214800636,0.5305468230670951
5.0,13.0,359.83462214800636,0.5310676489798736
5.0,42.0,359.83462214800636,0.5315884748926519
48.0,56.0,358.72778961852714,0.5321076987720879
101.0,77.0,357.2876618148468,0.5326248382054152
90.0,5.0,356.72993828160924,0.5331411703877156
12.0,7.0,354.3938609905932,0.5336541213234306
88.0,61.0,354.2156680189179,0.5341668143420042
100.0,73.0,353.96466336370884,0.5346791440555465
