codsegorigen,codsegproposito,n_viajes,cumsum_viajes
118120,118125.0,701.9700843,0.2519755449744468
110235,123205.0,701.9700843,0.2534055820054427
118223,102001.0,701.9700843,0.25483561903643864
123205,111019.0,701.9700843,0.25626565606743457
118320,120009.0,701.9700843,0.2576956930984305
118320,102004.0,701.9700843,0.25912573012942636
110045,124005.0,701.5276566,0.2605548658570638
110045,101105.0,701.5276566,0.2619840015847012
107205,117341.0,701.0832768,0.2634122320322077
105106,118320.0,701.0832768,0.26484046247971416
118120,106102.0,701.0832768,0.26626869292722066
110045,119201.0,700.641408,0.2676960232099467
115106,316209.0,700.1778104,0.26912240906248924
121016,121244.0,697.2748995,0.2705428811728688
121016,199105.0,697.2748995,0.27196335328324833
107206,121225.0,697.2748995,0.2733838253936279
123205,107206.0,697.2748995,0.2748042975040074
121125,109027.0,687.9842531,0.276205842926924
115002,110070.0,686.4146887,0.27760419086996974
115002,123205.0,686.4146887,0.27900253881301545
115002,316209.0,686.4146887,0.2804008867560611
120121,120034.0,686.0475918,0.2817984868578915
110110,114006.0,685.8983127,0.2831957828518322
110110,123205.0,685.8983127,0.28459307884577295
111129,115305.0,685.6631271,0.28598989572511224
114024,118101.0,682.8120709,0.28738090449947007
114024,109022.0,682.8120709,0.2887719132738279
116042,123211.0,682.3056154,0.29016189030889117
121128,116005.0,678.2382449,0.2915435813919405
118205,102102.0,676.2338966,0.2929211892635309
118205,108314.0,676.2338966,0.29429879713512125
110042,118320.0,675.9766756,0.2956758810021089
110042,105201.0,675.9766756,0.29705296486909655
118207,101105.0,675.8048439,0.29842969868456554
110129,115106.0,675.2825106,0.29980536841485733
110129,118111.0,675.2825106,0.30118103814514907
110129,112228.0,675.2825106,0.30255670787544087
124111,118205.0,674.6735796,0.30393113710574726
120020,119101.0,673.0830045,0.3053023260536763
120020,121034.0,673.0830045,0.30667351500160533
108003,112026.0,673.0830045,0.30804470394953437
120020,110226.0,673.0830045,0.3094158928974634
118129,102001.0,673.0830045,0.31078708184539244
108003,118129.0,673.0830045,0.3121582707933214
101105,101002.0,672.3213948,0.31352790820778986
110045,118106.0,670.724225,0.31489429190531243
101204,106104.0,670.4780378,0.3162601740760314
101204,114024.0,670.4780378,0.3176260562467504
113022,112005.0,669.1883306,0.3189893110561382
109023,109020.0,669.0467534,0.3203522774477668
109022,124211.0,669.0467534,0.3217152438393954
109022,114211.0,669.0467534,0.323078210231024
120039,118315.0,669.0467534,0.3244411766226526
105203,105101.0,666.6365197,0.32579923294258234
121229,124126.0,662.2532811,0.3271483598313955
120035,110012.0,655.8556327,0.3284844535805807
110110,110223.0,655.4642755,0.3298197500660351
110110,124216.0,655.4642755,0.33115504655148953
110110,104001.0,655.4642755,0.3324903430369439
110110,118208.0,655.4642755,0.3338256395223983
113024,120015.0,651.4480994,0.3351527543478725
113024,113240.0,651.4480994,0.3364798691733467
120232,111010.0,650.6251169,0.3378053074381281
120232,107104.0,650.6251169,0.33913074570290946
120232,120230.0,650.6251169,0.34045618396769084
123101,124126.0,648.0287826,0.3417763330409855
123101,102004.0,648.0287826,0.3430964821142801
118203,118031.0,647.8645566,0.3444162966302101
115013,124004.0,647.2101198,0.3457347779428037
123101,102003.0,647.2101198,0.3470532592553973
123101,115105.0,647.2101198,0.3483717405679909
110066,337343.0,646.6355674,0.34968905141587864
110066,110071.0,646.6355674,0.3510063622637663
118213,110226.0,646.6355674,0.352323673111654
116005,102001.0,644.0442469,0.35363570498205105
124119,118130.0,642.6596704,0.35494491622559865
124119,123004.0,642.6596704,0.35625412746914625
122026,108013.0,641.86868,0.3575617273255587
110040,115001.0,641.86868,0.35886932718197107
112112,104103.0,641.8477904,0.3601768844825791
115312,124217.0,641.8477904,0.36148444178318717
115002,115104.0,641.5136247,0.36279131832924993
115002,102202.0,641.5136247,0.36409819487531275
115002,118031.0,641.5136247,0.36540507142137557
111209,117214.0,640.9113774,0.36671072108333025
117202,111005.0,640.101706,0.3680147213016536
117202,199110.0,640.101706,0.3693187215199769
111230,110149.0,640.0850857,0.37062268787981395
111230,106101.0,640.0850857,0.37192665423965104
115105,115001.0,639.977175,0.373230400766335
113015,118226.0,639.495733,0.3745331665106413
113022,112228.0,639.495733,0.3758359322549476
111015,305005.0,639.2764582,0.377138251297762
113021,108006.0,638.6878501,0.37843937124192734
111020,337326.0,638.4688523,0.37974004504889863
123108,123004.0,638.2271016,0.3810402263670004
121027,123201.0,634.7601675,0.38233334492807325
121027,123003.0,634.7601675,0.38362646348914603
110071,108006.0,630.5772672,0.38491106074359943
110071,337125.0,630.5772672,0.3861956579980528
120035,117020.0,627.5474096,0.38747408289749624
120035,110004.0,627.5474096,0.3887525077969397
117219,124005.0,626.7546211,0.39002931764620075
117219,124225.0,626.7546211,0.39130612749546173
105106,101105.0,626.2313559,0.3925818713611007
101205,123206.0,625.9093939,0.39385695933328646
110040,121128.0,625.44023,0.39513109153575277
123108,102003.0,625.44023,0.39640522373821907
123108,115306.0,625.44023,0.3976793559406854
110040,317175.0,625.44023,0.3989534881431516
101205,118229.0,625.1186748,0.40022696528088825
117224,118107.0,624.1894577,0.40149854943929064
117224,103003.0,624.1894577,0.40277013359769304
115107,124126.0,623.8419375,0.4040410097960752
118315,108314.0,623.0490263,0.4053102706943134
124112,115104.0,620.1645357,0.4065736553757927
121130,114222.0,619.7797519,0.4078362561847179
110129,110012.0,617.072491,0.4090933418250823
110129,118207.0,615.517114,0.41034725888781504
121125,112031.0,614.5308638,0.4115991667847167
121125,118209.0,614.5308638,0.41285107468161836
108003,124126.0,613.5122736,0.41410090753039763
124215,124112.0,611.8936405,0.4153474429376985
124115,110203.0,611.8936405,0.4165939783449993
110111,110005.0,611.1206276,0.4178389389885072
106102,117118.0,611.1206276,0.4190838996320152
110111,123106.0,611.1206276,0.42032886027552313
199047,114108.0,611.1206276,0.4215738209190311
115305,105101.0,609.8753269,0.4228162446650906
115207,119214.0,609.8753269,0.42405866841115014
115305,101003.0,609.8753269,0.4253010921572096
110043,106102.0,609.8185488,0.4265434002362523
113024,118031.0,609.3892996,0.4277848338588684
104103,104001.0,609.3892996,0.4290262674814845
199021,121229.0,608.6885756,0.43026627360556335
199021,110428.0,608.6885756,0.4315062797296423
120130,123110.0,608.6194505,0.4327461450336848
119016,110120.0,606.300627,0.4339812864847491
119016,118128.0,606.300627,0.4352164279358134
110066,337374.0,603.6518025,0.43644617326358365
123101,111031.0,603.4248843,0.43767545631890636
121043,116005.0,601.6022642,0.43890102637520706
121043,110113.0,601.6022642,0.4401265964315078
110136,103003.0,601.2786926,0.44135150731531597
110136,112002.0,601.2786926,0.44257641819912413
121043,120019.0,600.8422525,0.4438004399773724
110222,102003.0,600.8422525,0.4450244617556207
110222,115204.0,600.8422525,0.44624848353386903
121043,114112.0,600.8422525,0.44747250531211735
110222,115210.0,600.8422525,0.44869652709036567
337340,337238.0,599.5337443,0.4499178832063255
337340,112034.0,599.5337443,0.4511392393222852
118220,115110.0,599.2017841,0.4523599191766929
118220,118224.0,599.2017841,0.4535805990311005
110040,118217.0,598.444805,0.4547997367853974
108314,111206.0,598.11377,0.4560182001629379
108314,124126.0,598.11377,0.45723666354047837
109009,111020.0,597.1607578,0.4584531854638637
109009,1606115.0,597.1607578,0.45966970738724905
109004,109022.0,597.1607578,0.4608862293106344
123206,109022.0,596.7825076,0.46210198067156255
118115,106101.0,596.7825076,0.46331773203249077
118115,108001.0,596.7825076,0.46453348339341893
110045,102004.0,596.17992,0.4657480071769878
117224,102003.0,596.027953,0.46696222137694
110438,110044.0,593.8602209,0.4681720195237788
111235,111099.0,591.2237423,0.46937644669810213
119106,107206.0,590.1401407,0.47057866638460016
113012,106104.0,587.0601537,0.47177461159364753
111016,108008.0,585.8324906,0.47296805583615253
117319,110064.0,585.8324906,0.4741615000786575
120020,112219.0,585.8324906,0.4753549443211625
108003,114024.0,585.8324906,0.4765483885636675
120020,101003.0,585.0924011,0.4777403251131597
108004,125001.0,585.0924011,0.47893226166265196
115105,107104.0,585.0924011,0.4801241982121442
118218,118208.0,584.9965694,0.48131593953553947
109022,106202.0,583.0560333,0.4825037276441966
116007,118101.0,583.0244816,0.48369145147646875
111015,110320.0,581.9616223,0.4848770100766438
111111,114024.0,581.9616223,0.4860625686768188
118215,1606016.0,581.633128,0.487247458076092
120232,121144.0,581.1604166,0.48843138447876167
118113,118228.0,578.5107993,0.4896099131430637
124112,110120.0,578.2089954,0.4907878269795222
124112,101205.0,578.2089954,0.49196574081598077
118207,122134.0,574.7684763,0.49313664570743027
108003,122118.0,574.0454096,0.4943060775843169
108003,123108.0,574.0454096,0.49547550946120344
110225,105204.0,573.3202109,0.4966434639802667
112033,124121.0,573.3202109,0.49781141849932997
102003,108008.0,573.3202109,0.49897937301839324
110225,104001.0,573.3202109,0.5001473275374565
114125,121037.0,573.3202109,0.5013152820565198
124119,102003.0,573.3202109,0.502483236575583
108002,111163.0,573.3202109,0.5036511910946463
121141,123205.0,573.0939244,0.5048186846281464
109022,108002.0,571.3859392,0.5059826986941606
199043,118102.0,571.3859392,0.5071467127601748
199057,199039.0,571.3859392,0.5083107268261889
120020,112206.0,571.2841507,0.5094745335310527
122017,112127.0,570.4976451,0.5106367379851107
113007,113021.0,570.4976451,0.5117989424391687
110110,101105.0,570.4976451,0.5129611468932267
115207,112117.0,568.615875,0.5141195178492668
108111,101205.0,563.0598211,0.5152665701423027
110129,115110.0,560.6008226,0.5164086130211303
120138,108003.0,560.1939086,0.517549826944278
106202,118125.0,559.4346136,0.5186894940494178
105201,105102.0,559.3710821,0.5198290317296722
110124,122225.0,559.0825962,0.5209679817132011
105206,108111.0,558.6644216,0.5221060798012195
105106,110056.0,558.6644216,0.5232441778892378
118128,123004.0,558.6644216,0.5243822759772562
110040,199110.0,558.6644216,0.5255203740652745
118223,114010.0,558.6644216,0.5266584721532929
105206,118101.0,558.6644216,0.5277965702413112
110040,118206.0,558.6644216,0.5289346683293296
108314,106104.0,558.3553915,0.5300721368684589
123208,118215.0,557.9586539,0.5312087971830324
109008,124107.0,557.1963595,0.5323439045692905
124212,108012.0,557.0338327,0.5334786808597544
113021,118208.0,557.0338327,0.5346134571502182
124212,125001.0,557.0338327,0.5357482334406821
124212,108008.0,557.0338327,0.536883009731146
337486,104001.0,556.1296548,0.538015944051548
337486,105103.0,556.1296548,0.53914887837195
115207,105101.0,555.8987464,0.5402813422911624
118113,124126.0,553.5409554,0.5414090029737172
113024,112127.0,553.3532505,0.5425362812682417
113024,124126.0,553.3532505,0.5436635595627662
121021,121019.0,552.9723442,0.5447900618838889
121021,121037.0,552.9723442,0.5459165642050117
121021,121230.0,552.9723442,0.5470430665261343
111235,117208.0,552.6214977,0.5481688541109763
111004,109015.0,551.9233641,0.5492932194743833
119106,124220.0,550.9117927,0.550415524088203
118213,106201.0,549.5309232,0.5515350156269871
110225,118228.0,548.5744046,0.55265255856846
108003,120049.0,548.5744046,0.5537701015099328
106104,106201.0,546.9228245,0.5548842798910697
120029,121144.0,546.5727596,0.5559977451281831
120029,118228.0,546.5727596,0.5571112103652965
121225,121024.0,545.5418285,0.5582225754136948
123109,107203.0,545.4798747,0.5593338142512614
123109,124126.0,545.4798747,0.560445053088828
123109,110063.0,545.4798747,0.5615562919263944
118218,118212.0,545.420222,0.5626674092408763
118218,113132.0,545.420222,0.5637785265553581
337340,337341.0,544.6671422,0.564888109713292
337340,118129.0,544.6671422,0.5659976928712259
337391,316002.0,544.6671422,0.5671072760291598
123205,108006.0,544.3377573,0.5682161881718824
109008,102202.0,544.3094712,0.5693250426908238
110067,124126.0,543.6100128,0.5704324722894788
110333,124121.0,543.6100128,0.5715399018881339
120130,109020.0,541.8435936,0.5726437329789253
113012,118208.0,538.1559885,0.57374005176689
113012,106204.0,538.1559885,0.5748363705548546
110066,124126.0,535.8840826,0.575928061069278
116005,112031.0,535.6854206,0.5770193468741233
304134,109007.0,535.2050178,0.5781096540136248
109004,101205.0,533.4042381,0.5791962926468562
109022,109008.0,532.7551575,0.5802816089882766
124215,102004.0,532.5749914,0.5813665582995337
110012,110236.0,531.9021828,0.5824501369808532
304036,304017.0,530.6443594,0.5835311532537728
120232,118031.0,529.7252287,0.5846102970951362
305010,121001.0,529.0961912,0.5856881594760232
113024,337125.0,529.0560202,0.5867659400214886
110041,304014.0,526.6064388,0.5878387303370415
110041,111015.0,526.6064388,0.5889115206525944
110041,103204.0,525.9411703,0.589982955698725
113051,101205.0,525.0453323,0.591052565764643
116225,111028.0,525.0453323,0.592122175830561
116225,121034.0,525.0453323,0.593191785896479
113051,123212.0,524.382036,0.5942600447106945
110127,104001.0,522.9561746,0.5953253987934283
110126,110129.0,522.9561746,0.596390752876162
116005,121244.0,522.3824139,0.5974549381070225
337190,337128.0,521.8678513,0.5985180750829941
337190,337426.0,521.8678513,0.5995812120589659
108002,106104.0,521.6665415,0.6006439389313232
118218,103003.0,521.6665415,0.6017066658036806
107009,114024.0,521.5283571,0.6027691111700114
123108,118130.0,521.5283571,0.6038315565363424
110040,337286.0,521.5283571,0.6048940019026732
115110,103003.0,521.5283571,0.6059564472690041
110057,103204.0,521.2085692,0.6070182411709075
337125,105101.0,521.2085692,0.608080035072811
110040,118228.0,520.8695038,0.609141138238615
123207,124126.0,520.8695038,0.6102022414044191
337526,110149.0,520.5501199,0.611262693928815
110149,110051.0,520.5501199,0.6123231464532111
317282,124114.0,520.2774094,0.6133830434181573
110438,110239.0,519.422687,0.6144411991626291
110438,118228.0,519.422687,0.615499354907101
337325,119201.0,516.6366872,0.6165518350779672
110233,119201.0,516.6366872,0.6176043152488333
111091,125001.0,516.4205035,0.6186563550153242
337425,199110.0,515.9840136,0.6197075055748038
119106,123205.0,515.2530422,0.6207571670164506
111235,110113.0,515.2353975,0.6218067925127274
121222,121017.0,514.2606981,0.6228544323741928
102202,118228.0,512.809147,0.6238991151697206
110225,123206.0,512.7568252,0.6249436913765016
123003,106203.0,512.1613089,0.6259870544114103
124119,105205.0,512.1090531,0.6270303109920259
124119,101003.0,512.1090531,0.6280735675726414
106202,105101.0,512.1090531,0.629116824153257
110225,106102.0,512.1090531,0.6301600807338726
108002,124005.0,512.1090531,0.6312033373144882
110225,118214.0,512.1090531,0.6322465938951037
110225,110041.0,512.1090531,0.6332898504757193
122118,105202.0,510.7159104,0.6343302689786232
121026,107205.0,509.2780613,0.6353677583289835
121026,101001.0,509.2780613,0.6364052476793439
118218,101104.0,508.5213044,0.6374411953822542
119016,105101.0,504.9299543,0.6384698268707714
119016,118031.0,504.9299543,0.6394984583592886
119205,120003.0,504.9299543,0.6405270898478058
124112,124111.0,503.8933999,0.6415536096919527
124112,103003.0,503.8933999,0.6425801295360997
124112,106201.0,503.8933999,0.6436066493802466
118112,106101.0,503.0431688,0.6446314371534904
118204,125001.0,502.4076681,0.6456549302995774
110136,123212.0,500.1150634,0.6466737530050124
110129,112024.0,500.1150634,0.6476925757104472
110225,110056.0,500.0232185,0.6487112113116008
124119,118128.0,500.0232185,0.6497298469127545
110225,102004.0,500.0232185,0.6507484825139082
337190,337126.0,498.0819909,0.6517631634916159
110076,118202.0,498.0819909,0.6527778444693236
199056,107206.0,496.6899608,0.6537896896358826
117341,102102.0,496.613876,0.6548013798042671
118120,106104.0,496.5744455,0.6558129896457597
118120,118214.0,496.5744455,0.6568245994872522
118120,124126.0,496.5744455,0.6578362093287448
337391,337039.0,496.4617655,0.658847589621178
337486,199007.0,496.1263102,0.6598582865319229
110040,122202.0,495.9471169,0.6608686183942698
111005,117037.0,492.9966641,0.6618729396632074
119106,101204.0,491.4714269,0.6628741537546089
119104,115211.0,488.664851,0.6638696503552552
119104,118101.0,488.4287265,0.6648646659285952
119104,119204.0,488.4287265,0.665859681501935
304338,304014.0,488.3820205,0.6668546019269045
110129,106203.0,488.3122884,0.6678493802952714
116005,112026.0,488.2749648,0.6688440826288737
121141,116017.0,487.5770009,0.66983736308675
337336,106204.0,486.3271966,0.6708280974725492
199056,118031.0,484.9680186,0.671816062972729
110134,101205.0,484.3448162,0.6728027588995613
124215,118031.0,484.2140724,0.6737891884781835
110438,114222.0,481.893953,0.6747708915638502
116225,116131.0,480.0919041,0.6757489235576621
116225,115306.0,480.0919041,0.6767269555514741
116225,113213.0,480.0919041,0.6777049875452861
116225,112026.0,480.0919041,0.678683019539098
120222,120034.0,479.1438337,0.6796591201460742
108002,104104.0,478.0676607,0.6806330283985952
108002,108007.0,478.0676607,0.6816069366511162
108004,101002.0,477.4637118,0.6825796145530691
120131,119010.0,477.2983126,0.683551955507642
111010,105202.0,476.1648183,0.6845219873341486
110075,102004.0,476.0701256,0.6854918262549021
305006,101204.0,475.9227178,0.6864613648799347
337240,337329.0,474.4332293,0.6874278691538463
109008,120015.0,472.9245084,0.6883912998968416
124110,115110.0,472.7865626,0.6893544496198806
118213,103003.0,470.41624,0.6903127705771799
124112,107206.0,470.398126,0.6912710546330623
124112,101105.0,470.398126,0.6922293386889447
110042,125001.0,469.7884875,0.6931863808035391
110042,106104.0,469.7884875,0.6941434229181337
116125,122104.0,468.3958159,0.6950976279147305
116225,116008.0,468.1694855,0.6960513718363321
317244,118116.0,467.5047349,0.6970037615435654
124114,118105.0,467.30234,0.6979557389366439
304138,304128.0,467.30234,0.6989077163297224
119010,115112.0,466.9822722,0.6998590416881677
119010,110231.0,466.9822722,0.7008103670466131
121132,118128.0,464.8348139,0.7017573176532561
110232,115214.0,464.0256,0.702702619748276
118218,102004.0,463.5149893,0.7036468816391251
123108,115210.0,462.9800558,0.7045900537759645
123108,122134.0,462.9800558,0.7055332259128039
110438,105201.0,461.1107743,0.706472589993109
121222,114222.0,458.2628799,0.7074061524095777
121222,121021.0,458.2628799,0.7083397148260464
110234,124126.0,457.7682472,0.7092722695883521
337126,110149.0,456.7496698,0.7102027493286112
304134,304018.0,456.4945288,0.711132709301595
122017,117001.0,455.9862776,0.7120616338771262
122120,102004.0,455.9862776,0.7129905584526574
109004,109020.0,452.1588299,0.7139116858412891
118117,119008.0,452.0042355,0.7148324982938262
337190,117341.0,450.4407732,0.7157501256975478
337190,317347.0,450.4407732,0.7166677531012694
118207,118212.0,449.4054343,0.7175832713368089
118103,124005.0,448.6678006,0.7184972868822338
317244,118031.0,447.3261656,0.7194085692802284
118107,112217.0,446.5700688,0.7203183113755134
122120,115105.0,445.5700647,0.7212260162858438
199041,123003.0,442.0462702,0.7221265426044688
199041,199057.0,441.4878277,0.7230259312770995
199041,117123.0,441.4878277,0.72392531994973
110438,124107.0,441.4214793,0.7248245734589525
121222,121020.0,438.6951891,0.7257182730335694
110134,107104.0,438.5602673,0.7266116977486523
122120,111206.0,436.8567577,0.7275016521138369
122120,112005.0,436.8567577,0.7283916064790216
116007,115103.0,436.1858147,0.7292801940148252
116007,120034.0,436.1858147,0.730168781550629
120231,124102.0,436.0922677,0.7310571785146732
120231,106101.0,436.0922677,0.7319455754787174
118203,118117.0,436.030962,0.7328338475522241
119204,119205.0,435.3898601,0.7337208135879405
111209,118213.0,434.022191,0.7346049934401673
110333,115105.0,433.1804558,0.7354874585291395
110333,104001.0,432.6332136,0.7363688087891065
110333,108010.0,432.6332136,0.7372501590490733
337483,337486.0,432.3605741,0.73813095389423
117228,114024.0,430.7669774,0.7390085023014765
110333,110043.0,430.5147227,0.7398855368213505
111005,112005.0,429.0904118,0.7407596697683851
304026,304027.0,428.4160308,0.7416324288822258
118215,118222.0,428.2407003,0.7425048308168742
337125,110075.0,425.7006657,0.7433720582524674
337125,110067.0,425.7006657,0.7442392856880606
327212,327112.0,421.751417,0.745098467806607
103101,107010.0,417.8584721,0.7459497193088904
124113,123106.0,417.5898542,0.7468004235890731
317244,305006.0,417.0635339,0.7476500556618555
337238,337140.0,415.3296669,0.7484961555413545
337238,101002.0,415.3296669,0.7493422554208535
337238,115104.0,415.3296669,0.7501883553003527
337137,337374.0,414.8049758,0.7510333862914196
305006,304006.0,414.2297298,0.751877245404795
305005,120035.0,414.2297298,0.7527211045181703
111010,122021.0,412.7331742,0.7535619148834939
337243,110077.0,408.5003566,0.7543941022518424
304008,304017.0,407.5989524,0.7552244533006458
113051,103201.0,407.4815347,0.7560545651488582
304338,304016.0,407.2412687,0.7568841875327971
304014,304024.0,399.4327127,0.7576979025091578
304018,304009.0,398.9281044,0.7585105895092966
304018,305003.0,398.9281044,0.7593232765094355
337126,122006.0,398.8596996,0.7601358241569164
305011,105102.0,397.9925131,0.7609466051923499
337126,337173.0,391.3629644,0.7617438806662904
337243,337529.0,391.3629644,0.7625411561402308
337243,101105.0,390.8685507,0.76333742440615
337243,103003.0,390.8685507,0.7641336926720692
102001,107204.0,390.0821925,0.7649283589874627
102001,102003.0,389.5893968,0.7657220213909864
110041,104001.0,389.3262068,0.7665151476300004
317144,317276.0,388.3570012,0.7673062994260437
337329,199001.0,387.9676398,0.768096658024153
337190,337136.0,384.0477937,0.7688790312035043
337125,111114.0,383.8349934,0.7696609708710636
110063,199110.0,383.8349934,0.7704429105386229
121222,117031.0,383.0369328,0.7712232244158009
121222,123003.0,383.0369328,0.772003538292979
121021,110149.0,383.0369328,0.772783852170157
304026,305003.0,381.7094587,0.7735614617481588
317244,317344.0,381.3553112,0.7743383498651599
111008,111097.0,379.7474719,0.7751119625295595
117130,110069.0,378.6316307,0.775883302028375
337190,337118.0,377.6153079,0.7766525710981622
113033,112003.0,375.909091,0.7774183643028029
